Transaction_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
TXN00047456,LOAN010001,,398.29,paid
TXN00047457,LOAN000796,19-12-2021,438.92,paid
TXN00047455,LOAN002793,,457.43,paid
TXN00047458,LOAN008302,,410.18,late
TXN00023020,LOAN006165,,46013.575,paid
TXN00023019,LOAN009953,,46013.575,paid
TXN00023021,LOAN001185,,46013.575,paid
TXN00023018,LOAN007091,,46013.575,
TXN00009365,LOAN010268,,0,late
TXN00009363,LOAN003904,,46013.575,late
TXN00009364,LOAN004610,,46013.575,paid
TXN00009366,LOAN006027,,0,paid
TXN00056825,LOAN007496,24-06-2024,0,paid
TXN00056823,LOAN009429,,46013.575,paid
TXN00056824,LOAN003433,,46013.575,paid
TXN00056822,LOAN007231,,46013.575,late
TXN00061096,LOAN001568,,3550.73,paid
TXN00061095,LOAN005074,,3216.32,paid
TXN00061090,LOAN001758,11-12-2024,3581.79,paid
TXN00061092,LOAN007888,,3437.46,paid
TXN00061097,LOAN001780,30-04-2023,3218.21,late
TXN00061094,LOAN005661,,3623.28,paid
TXN00061093,LOAN002124,,3717.32,paid
TXN00061091,LOAN006806,10-09-2022,3151.92,late
TXN00011652,LOAN005210,,7415.04,late
TXN00011654,LOAN002913,,6469.61,late
TXN00011657,LOAN005169,,6968.59,paid
TXN00011650,LOAN002911,,6250.06,late
TXN00011655,LOAN008213,,0,missed
TXN00011651,LOAN010584,03-08-2023,6884.03,paid
TXN00011656,LOAN008026,,0,paid
TXN00011653,LOAN004026,28-08-2020,0,missed
TXN00064029,LOAN006089,,14174,paid
TXN00064032,LOAN007319,,13582.12,paid
TXN00064030,LOAN004073,,13927.94,paid
TXN00064031,LOAN006324,,0,missed
TXN00009031,LOAN004890,,46013.575,paid
TXN00009028,LOAN008851,,0,missed
TXN00009029,LOAN001094,,0,missed
TXN00009030,LOAN007082,,46013.575,unknown
TXN00018563,LOAN011921,,46013.575,paid
TXN00018558,LOAN009141,,0,no_transaction
TXN00018562,LOAN002615,,46013.575,paid
TXN00018560,LOAN002286,,0,missed
TXN00018559,LOAN006829,,46013.575,paid
TXN00018561,LOAN008927,,46013.575,paid
TXN00018564,LOAN000188,,46013.575,late
TXN00042693,LOAN003885,13-05-2021,0,missed
TXN00042694,LOAN002160,,0,missed
TXN00042696,LOAN001030,,19863.27,paid
TXN00042695,LOAN007776,,20347.07,paid
TXN00010652,LOAN000541,,0,late
TXN00010653,LOAN007334,,15976.39,paid
TXN00010654,LOAN006355,,15758.03,paid
TXN00010655,LOAN009967,,0,missed
TXN00060936,LOAN003116,23-02-2020,46013.575,paid
TXN00060939,LOAN010200,,46013.575,late
TXN00060937,LOAN002176,,46013.575,late
TXN00026288,LOAN000038,,1823.57,paid
TXN00026287,LOAN001874,,0,paid
TXN00026286,LOAN010625,,2064.42,paid
TXN00046304,LOAN006069,,41250.51,paid
TXN00046302,LOAN011894,,46013.575,paid
TXN00046305,LOAN001871,,41602.82,paid
TXN00046300,LOAN002557,,0,no_transaction
TXN00046306,LOAN008488,20-07-2022,40951.35,paid
TXN00046301,LOAN007942,,0,paid
TXN00046303,LOAN007936,,45805.97,paid
TXN00053648,LOAN002412,,15716.3,late
TXN00053645,LOAN011660,,15702.02,paid
TXN00053646,LOAN010641,,15361.99,paid
TXN00053647,LOAN008941,,15266.38,paid
TXN00058488,LOAN011500,,34826.67,paid
TXN00058485,LOAN009230,,0,missed
TXN00058487,LOAN002227,,0,missed
TXN00058486,LOAN006382,,0,missed
TXN00025069,LOAN008068,14-06-2024,0,missed
TXN00025067,LOAN002786,,1392.39,paid
TXN00025071,LOAN004759,,1551.55,paid
TXN00025066,LOAN010592,,1610.03,late
TXN00025072,LOAN000655,,1626.36,late
TXN00025070,LOAN005939,,1642.56,paid
TXN00025068,LOAN000517,,1632.11,paid
TXN00025065,LOAN008872,,1402.34,paid
TXN00036354,LOAN008001,,16256.45,paid
TXN00036356,LOAN004700,,16468.01,paid
TXN00036353,LOAN003212,30-07-2020,16090.86,paid
TXN00036357,LOAN003625,,0,missed
TXN00036355,LOAN005357,,16576.24,paid
TXN00058724,LOAN010485,,0,late
TXN00058726,LOAN007359,,0,paid
TXN00058725,LOAN000562,,0,unknown
TXN00058720,LOAN011507,,0,paid
TXN00058722,LOAN009162,27-12-2022,0,paid
TXN00058721,LOAN000982,,0,paid
TXN00058723,LOAN003686,,46013.575,paid
TXN00053797,LOAN003607,,30421.45,paid
TXN00053795,LOAN007885,,0,missed
TXN00053800,LOAN004133,,0,missed
TXN00053796,LOAN008678,02-01-2022,27925.92,paid
TXN00053798,LOAN007105,,29123.52,paid
TXN00053799,LOAN004530,,26524.24,late
TXN00053801,LOAN009021,,25938.41,paid
TXN00038203,LOAN007017,,1744.18,late
TXN00038207,LOAN010371,,1585.93,paid
TXN00038206,LOAN002461,,1639.47,late
TXN00038202,LOAN011244,,1694.89,paid
TXN00038208,LOAN008157,,1597.1,paid
TXN00038205,LOAN009302,,1595.15,late
TXN00038204,LOAN009695,,1548.42,paid
TXN00039295,LOAN006239,26-09-2021,0,paid
TXN00039294,LOAN011473,27-02-2022,1783.84,paid
TXN00039296,LOAN008182,,1640.17,paid
TXN00039293,LOAN009070,,1601.8,paid
TXN00027129,LOAN001521,,0,paid
TXN00027127,LOAN005364,,0,paid
TXN00027130,LOAN010889,,0,no_transaction
TXN00027128,LOAN002128,,0,paid
TXN00027132,LOAN003615,,0,paid
TXN00027131,LOAN011518,,0,paid
TXN00058170,LOAN010577,,46013.575,paid
TXN00058171,LOAN000879,,46013.575,paid
TXN00058169,LOAN003386,,46013.575,paid
TXN00058172,LOAN003358,,46013.575,late
TXN00058217,LOAN009819,,3325.95,paid
TXN00058218,LOAN000037,,0,paid
TXN00058216,LOAN006492,,3509.99,paid
TXN00058219,LOAN003167,13-06-2020,3447.75,paid
TXN00058215,LOAN004633,,3563.24,paid
TXN00012534,LOAN009855,,0,missed
TXN00012532,LOAN003127,,7915.48,paid
TXN00012530,LOAN009089,,8200.59,unknown
TXN00012533,LOAN011183,,-500,paid
TXN00012535,LOAN001208,,0,missed
TXN00012531,LOAN005353,,7256.18,late
TXN00035296,LOAN000210,,3561.62,paid
TXN00035297,LOAN004297,,0,missed
TXN00035293,LOAN008591,05-09-2022,3966.97,paid
TXN00035295,LOAN011158,,3484.35,late
TXN00035294,LOAN011724,,3833.07,paid
TXN00045972,LOAN004440,,5600.73,paid
TXN00045975,LOAN005042,,46013.575,paid
TXN00045977,LOAN007902,,4877.23,late
TXN00045976,LOAN002538,,5558.13,paid
TXN00045973,LOAN010904,26-07-2021,0,missed
TXN00045974,LOAN001231,,4817.42,late
TXN00045978,LOAN002429,,4846.62,paid
TXN00040950,LOAN009451,,16708,paid
TXN00040948,LOAN011234,,0,paid
TXN00040949,LOAN008389,23-01-2020,16581.13,paid
TXN00040951,LOAN001457,,16884.33,late
TXN00033925,LOAN001036,,17507.88,paid
TXN00033924,LOAN003472,,19757.19,paid
TXN00033923,LOAN005014,,0,unknown
TXN00033922,LOAN004764,,17297.84,late
TXN00016732,LOAN005794,,22254.4,paid
TXN00016734,LOAN007678,,19897.77,late
TXN00016735,LOAN000806,,19907.32,paid
TXN00016733,LOAN010669,,20479.84,late
TXN00044181,LOAN009190,,0,paid
TXN00044184,LOAN005704,,0,paid
TXN00044180,LOAN005632,,0,paid
TXN00044186,LOAN009243,,0,paid
TXN00044185,LOAN011231,,0,late
TXN00044182,LOAN001285,,0,paid
TXN00044183,LOAN004940,,0,paid
TXN00045356,LOAN007421,,0,paid
TXN00045352,LOAN001768,,0,paid
TXN00045353,LOAN009724,,0,missed
TXN00045354,LOAN004254,,0,paid
TXN00045355,LOAN003267,,0,missed
TXN00010861,LOAN005270,,17782.77,late
TXN00010862,LOAN001524,,17601.99,paid
TXN00010864,LOAN009093,,17203.59,late
TXN00010860,LOAN003892,,0,paid
TXN00054467,LOAN002938,,13210.78,paid
TXN00054466,LOAN006610,,0,missed
TXN00054465,LOAN001020,,14079.36,paid
TXN00054468,LOAN009031,,12263.99,paid
TXN00043228,LOAN010650,,3731.57,late
TXN00043229,LOAN010320,,4032.88,late
TXN00043230,LOAN006297,,4067.38,paid
TXN00043227,LOAN001474,,-500,paid
TXN00043226,LOAN002348,,4404.34,paid
TXN00045758,LOAN003504,,46013.575,paid
TXN00045753,LOAN002510,,46013.575,paid
TXN00045756,LOAN000325,,46013.575,paid
TXN00045757,LOAN007062,,46013.575,late
TXN00045754,LOAN010095,,46013.575,late
TXN00045755,LOAN004577,,0,paid
TXN00049310,LOAN006667,,0,missed
TXN00049309,LOAN009212,,10409.76,paid
TXN00049313,LOAN004756,,10831.41,paid
TXN00049312,LOAN005360,,10997.74,late
TXN00049311,LOAN001092,,0,missed
TXN00051500,LOAN009839,,46013.575,late
TXN00051501,LOAN005603,,46013.575,paid
TXN00051503,LOAN008723,,46013.575,paid
TXN00051505,LOAN005350,,0,paid
TXN00051502,LOAN002014,08-02-2022,0,paid
TXN00051504,LOAN003097,,0,paid
TXN00051506,LOAN000901,,45516.78,paid
TXN00051507,LOAN004082,,0,missed
TXN00045700,LOAN001368,08-10-2023,9795.14,paid
TXN00045698,LOAN007009,,10347.41,late
TXN00045699,LOAN003590,,11299.65,paid
TXN00045695,LOAN004411,,11338.9,paid
TXN00045693,LOAN001658,,0,late
TXN00045694,LOAN000742,,9820.77,paid
TXN00045697,LOAN000913,,10316.76,paid
TXN00052546,LOAN003445,,5523.15,late
TXN00052547,LOAN003214,,0,paid
TXN00052545,LOAN011096,,5262.78,late
TXN00052543,LOAN002328,,4804.95,paid
TXN00052544,LOAN004649,,0,paid
TXN00032432,LOAN004901,,0,paid
TXN00032433,LOAN009777,15-04-2020,3345.16,paid
TXN00032434,LOAN008371,,3192.78,paid
TXN00032431,LOAN005345,,3451.76,paid
TXN00052615,LOAN006117,,10027.79,paid
TXN00052616,LOAN008398,,0,paid
TXN00052618,LOAN005371,,0,missed
TXN00052617,LOAN004669,,9330.11,late
TXN00044069,LOAN001767,,26927.09,paid
TXN00044068,LOAN002995,,0,late
TXN00044071,LOAN009411,,26421.84,paid
TXN00044070,LOAN004149,25-04-2024,26073.86,paid
TXN00013631,LOAN009456,,0,paid
TXN00013633,LOAN003831,,25025.1,paid
TXN00013632,LOAN006881,05-04-2021,21894.86,paid
TXN00013629,LOAN005158,,23939.6,paid
TXN00013630,LOAN007639,,22328.66,paid
TXN00010114,LOAN000239,,3496.77,late
TXN00010112,LOAN008554,,2972.77,
TXN00010113,LOAN002631,,2955.77,paid
TXN00010111,LOAN008366,,3032.47,paid
TXN00008092,LOAN003854,,2322.42,paid
TXN00008088,LOAN003807,,2236.09,late
TXN00008094,LOAN002478,,2439.23,late
TXN00008091,LOAN010433,12-07-2020,0,paid
TXN00008093,LOAN011447,,2172.73,paid
TXN00008090,LOAN002650,,2262.67,late
TXN00008089,LOAN006784,,2181.56,paid
TXN00049948,LOAN003770,,0,paid
TXN00049949,LOAN002727,,46013.575,paid
TXN00049951,LOAN005156,,46013.575,late
TXN00049950,LOAN000949,,46013.575,paid
TXN00002035,LOAN007029,,46013.575,paid
TXN00002039,LOAN005918,,46013.575,paid
TXN00002034,LOAN011343,,46013.575,paid
TXN00002037,LOAN005561,,0,missed
TXN00002041,LOAN003194,,46013.575,paid
TXN00002038,LOAN006886,,46013.575,paid
TXN00002040,LOAN010280,,46013.575,paid
TXN00002036,LOAN007057,,46013.575,paid
TXN00061493,LOAN009246,,2147.65,paid
TXN00061491,LOAN006800,,2484.02,paid
TXN00061488,LOAN004552,,2282.88,unknown
TXN00061492,LOAN006166,,2261.08,late
TXN00061494,LOAN010307,,2203.36,paid
TXN00061489,LOAN011095,,2507.33,late
TXN00061490,LOAN010574,,2155.36,late
TXN00061495,LOAN003823,,2265.82,paid
TXN00061496,LOAN006665,,2398.07,paid
TXN00028618,LOAN008616,,0,paid
TXN00028619,LOAN008627,,5818.73,paid
TXN00028621,LOAN007156,,6136.22,paid
TXN00028622,LOAN005482,,5845.23,paid
TXN00028620,LOAN007919,,0,missed
TXN00011567,LOAN009888,,0,paid
TXN00011568,LOAN005750,,5273.82,paid
TXN00011565,LOAN000406,,5273.65,late
TXN00011566,LOAN009628,26-02-2022,0,missed
TXN00011570,LOAN001427,,5481.54,paid
TXN00011569,LOAN010759,,4811.76,late
TXN00026937,LOAN006735,,46013.575,paid
TXN00026939,LOAN007702,,46013.575,paid
TXN00026940,LOAN009095,,46013.575,late
TXN00026938,LOAN004891,15-04-2022,46013.575,paid
TXN00062520,LOAN000733,,0,missed
TXN00062522,LOAN004987,,11756.09,paid
TXN00062519,LOAN009812,,12278.87,paid
TXN00062521,LOAN010964,,12369.88,paid
TXN00000919,LOAN011656,,-82.09,paid
TXN00000921,LOAN005652,,-77.51,late
TXN00000920,LOAN010704,31-10-2022,-84.96,paid
TXN00000922,LOAN004828,,0,missed
TXN00011357,LOAN003027,,46013.575,paid
TXN00011360,LOAN010440,,46013.575,unknown
TXN00011353,LOAN008824,,46013.575,paid
TXN00011359,LOAN011117,,46013.575,paid
TXN00011356,LOAN008123,,46013.575,late
TXN00011355,LOAN003334,04-01-2023,46013.575,paid
TXN00011361,LOAN001234,,46013.575,paid
TXN00011354,LOAN011591,,0,missed
TXN00011358,LOAN001784,,46013.575,late
TXN00019574,LOAN006455,,10533.66,paid
TXN00019575,LOAN003422,,9735.56,paid
TXN00019573,LOAN005451,,0,missed
TXN00019576,LOAN010661,,11294.34,no_transaction
TXN00019577,LOAN008584,,0,paid
TXN00019579,LOAN002365,,10171.07,paid
TXN00019572,LOAN000752,14-03-2021,11006.08,paid
TXN00019578,LOAN002333,30-04-2023,0,paid
TXN00021673,LOAN007497,,0,missed
TXN00021675,LOAN001378,,37228.78,paid
TXN00021676,LOAN011308,,36444.98,paid
TXN00021672,LOAN011943,,38290.99,paid
TXN00021674,LOAN001112,,37076.81,paid
TXN00059247,LOAN010244,12-03-2024,1253.08,paid
TXN00059242,LOAN000594,,1361.56,late
TXN00059245,LOAN007266,,1320.18,paid
TXN00059244,LOAN009110,10-01-2023,1234.1,paid
TXN00059241,LOAN011173,,0,paid
TXN00059246,LOAN004349,,1417.32,paid
TXN00059243,LOAN003078,,1289.38,late
TXN00039272,LOAN005796,,0,missed
TXN00039273,LOAN008432,,46013.575,paid
TXN00039275,LOAN004015,,0,missed
TXN00039274,LOAN007926,,46013.575,paid
TXN00055372,LOAN004364,,1420.19,paid
TXN00055375,LOAN009058,,1302.74,paid
TXN00055371,LOAN009467,,0,paid
TXN00055377,LOAN003627,,1257.9,paid
TXN00055376,LOAN009169,,1295.5,paid
TXN00055373,LOAN004337,,1335.17,late
TXN00055374,LOAN011436,,1354.29,paid
TXN00024884,LOAN006369,,46013.575,late
TXN00024886,LOAN004910,,46013.575,no_transaction
TXN00024883,LOAN001540,,46013.575,paid
TXN00024885,LOAN004994,,0,late
TXN00012303,LOAN002812,,4042.07,paid
TXN00012304,LOAN007930,,4553.01,late
TXN00012305,LOAN005583,,3952.36,paid
TXN00012302,LOAN002324,26-08-2020,0,paid
TXN00012301,LOAN000444,,4092.87,paid
TXN00053165,LOAN004630,,0,missed
TXN00053161,LOAN003283,,0,missed
TXN00053164,LOAN000613,,9319.45,paid
TXN00053163,LOAN009194,,9721.86,late
TXN00053162,LOAN003371,,0,missed
TXN00003601,LOAN001034,,1837.1,late
TXN00003605,LOAN010963,,1626.17,paid
TXN00003603,LOAN008564,,1778.12,paid
TXN00003607,LOAN011729,,0,late
TXN00003606,LOAN001072,,1732.22,paid
TXN00003599,LOAN002183,,1749.33,paid
TXN00003604,LOAN003683,,0,missed
TXN00003602,LOAN003812,,0,late
TXN00003600,LOAN010258,,1705.41,paid
TXN00039371,LOAN008647,,9150.29,paid
TXN00039374,LOAN010164,23-11-2023,8243.09,late
TXN00039369,LOAN007052,,8593.74,late
TXN00039370,LOAN002915,,0,paid
TXN00039372,LOAN002508,,9225.57,paid
TXN00039373,LOAN004289,,8168.65,paid
TXN00049081,LOAN008236,,33694.14,paid
TXN00049082,LOAN011412,28-07-2023,34517.52,paid
TXN00049083,LOAN010495,,0,paid
TXN00055904,LOAN007068,,0,paid
TXN00055902,LOAN008535,,0,late
TXN00055905,LOAN005435,25-05-2022,46013.575,paid
TXN00055903,LOAN006562,,46013.575,paid
TXN00001477,LOAN000770,,7750.51,paid
TXN00001479,LOAN001496,,7250.76,paid
TXN00001478,LOAN004819,,0,no_transaction
TXN00001480,LOAN005359,,7699.05,paid
TXN00042405,LOAN004473,,1309.09,paid
TXN00042406,LOAN008154,18-01-2020,0,missed
TXN00042404,LOAN000646,,0,paid
TXN00042407,LOAN009656,,1279.78,paid
TXN00042402,LOAN007502,,0,paid
TXN00042403,LOAN001881,,1350.68,paid
TXN00042401,LOAN006746,,1277.5,paid
TXN00007588,LOAN010962,,0,no_transaction
TXN00007593,LOAN009067,,46013.575,paid
TXN00007590,LOAN007387,,46013.575,paid
TXN00007591,LOAN007926,,46013.575,paid
TXN00007592,LOAN003175,,46013.575,paid
TXN00007586,LOAN009492,,46013.575,late
TXN00007594,LOAN011331,,0,paid
TXN00007587,LOAN010383,,46013.575,paid
TXN00007589,LOAN005596,,46013.575,late
TXN00011892,LOAN008504,,5824.17,paid
TXN00011893,LOAN007590,,6135.75,late
TXN00011890,LOAN005383,20-10-2023,5294.54,paid
TXN00011891,LOAN010873,,0,paid
TXN00028031,LOAN001756,,3501.37,paid
TXN00028032,LOAN010523,,3467.76,paid
TXN00028030,LOAN008105,,0,missed
TXN00028033,LOAN004692,,3537.84,paid
TXN00014228,LOAN007488,,46013.575,no_transaction
TXN00014229,LOAN009904,,46013.575,late
TXN00014227,LOAN000049,,46013.575,paid
TXN00014230,LOAN003884,,0,missed
TXN00001626,LOAN009475,,0,paid
TXN00001629,LOAN008168,,0,paid
TXN00001628,LOAN007747,,46013.575,paid
TXN00001627,LOAN007478,,46013.575,paid
TXN00047877,LOAN005136,15-02-2021,46013.575,paid
TXN00047874,LOAN004880,,46013.575,paid
TXN00047875,LOAN006444,,0,missed
TXN00047876,LOAN000566,23-12-2021,0,paid
TXN00052286,LOAN000409,,10763.57,paid
TXN00052288,LOAN006074,,9404.7,late
TXN00052285,LOAN003404,,0,paid
TXN00052287,LOAN011416,,9774.56,paid
TXN00040257,LOAN010842,,46013.575,paid
TXN00040258,LOAN005777,,46013.575,late
TXN00040259,LOAN007830,,0,late
TXN00040260,LOAN002933,,46013.575,no_transaction
TXN00028971,LOAN010398,,46013.575,paid
TXN00028974,LOAN000432,,46013.575,paid
TXN00028973,LOAN002354,,46013.575,paid
TXN00028972,LOAN003863,21-06-2022,46013.575,paid
TXN00028970,LOAN007393,,46013.575,late
TXN00012257,LOAN011126,,0,missed
TXN00012260,LOAN007710,,24784.84,paid
TXN00012259,LOAN002297,,23686.7,paid
TXN00012258,LOAN003139,,21429.53,paid
TXN00058202,LOAN003968,,13670.69,paid
TXN00058204,LOAN008509,,14045.82,paid
TXN00058203,LOAN001650,,13377.14,late
TXN00058201,LOAN008784,,0,paid
TXN00058205,LOAN007312,,12506.07,paid
TXN00011371,LOAN006594,,13720.7,paid
TXN00011374,LOAN008500,,14568.34,paid
TXN00011373,LOAN007272,,0,missed
TXN00011372,LOAN011087,,15770.11,paid
TXN00026605,LOAN006268,,46013.575,paid
TXN00026604,LOAN001913,,46013.575,paid
TXN00026603,LOAN001398,,46013.575,paid
TXN00026606,LOAN008267,11-02-2023,46013.575,paid
TXN00027723,LOAN005470,,7666.91,paid
TXN00027724,LOAN003381,,8518.98,paid
TXN00027721,LOAN004681,19-08-2024,8759.8,late
TXN00027722,LOAN000510,,8596.16,paid
TXN00027725,LOAN001337,,0,paid
TXN00050706,LOAN003476,,5821.6,paid
TXN00050704,LOAN009248,,5563.09,late
TXN00050703,LOAN002528,,5079.35,late
TXN00050705,LOAN006020,,5053.37,paid
TXN00035394,LOAN011246,,18475.06,paid
TXN00035398,LOAN007331,,18121.59,paid
TXN00035395,LOAN010952,,16665.88,late
TXN00035397,LOAN011842,,17250.4,late
TXN00035396,LOAN000702,,16342.1,paid
TXN00050505,LOAN006994,,46013.575,paid
TXN00050504,LOAN008943,,46013.575,paid
TXN00050503,LOAN001572,,46013.575,paid
TXN00050506,LOAN001595,,46013.575,paid
TXN00023578,LOAN004805,,8024.86,paid
TXN00023575,LOAN006718,,8516.85,late
TXN00023577,LOAN003287,,8320.57,late
TXN00023576,LOAN008875,,7504.45,paid
TXN00033047,LOAN004321,,38242.15,paid
TXN00033046,LOAN000268,,39287.54,paid
TXN00033045,LOAN006004,,0,paid
TXN00033048,LOAN004476,,46013.575,paid
TXN00033049,LOAN005389,,0,late
TXN00033044,LOAN011836,,43338.4,paid
TXN00016369,LOAN008874,,1232.33,late
TXN00016367,LOAN007146,,1246.62,paid
TXN00016368,LOAN007365,,1181.09,paid
TXN00016366,LOAN006033,,0,no_transaction
TXN00016370,LOAN004134,12-08-2022,1285.57,paid
TXN00032418,LOAN005003,,9857.16,paid
TXN00032417,LOAN011421,,10038.59,paid
TXN00032419,LOAN002891,,10040.21,paid
TXN00032415,LOAN001455,,9202.69,paid
TXN00032416,LOAN010672,,10363.17,paid
TXN00032420,LOAN009658,,9915.2,paid
TXN00062302,LOAN000141,02-11-2021,0,late
TXN00062301,LOAN009547,,2243.41,paid
TXN00062299,LOAN011415,,2350.15,paid
TXN00062300,LOAN009945,,2168.91,paid
TXN00036790,LOAN005553,,842.82,no_transaction
TXN00036794,LOAN009210,,0,missed
TXN00036791,LOAN002419,,886.46,paid
TXN00036789,LOAN001754,,970.57,late
TXN00036787,LOAN010871,,920.45,paid
TXN00036793,LOAN006620,,868.19,paid
TXN00036788,LOAN008225,,835.68,paid
TXN00036792,LOAN001132,,0,missed
TXN00045814,LOAN006313,,12767.88,late
TXN00045817,LOAN001686,,13070.31,paid
TXN00045816,LOAN005030,,0,missed
TXN00045818,LOAN005268,,13871.67,paid
TXN00045815,LOAN007234,,0,missed
TXN00045819,LOAN004707,,13857.27,paid
TXN00003944,LOAN006993,,21587.26,paid
TXN00003942,LOAN010659,,19088.41,late
TXN00003943,LOAN011520,,20986.47,paid
TXN00003947,LOAN005860,,0,missed
TXN00003946,LOAN006054,,0,missed
TXN00003948,LOAN004859,,0.01,late
TXN00003949,LOAN009115,,18728.43,paid
TXN00003950,LOAN001781,,21460.37,late
TXN00003945,LOAN002707,,19334.74,paid
TXN00017727,LOAN002490,,16292.99,paid
TXN00017726,LOAN006591,,14474.15,paid
TXN00017728,LOAN011780,,15031.47,late
TXN00017725,LOAN003643,,15144.5,paid
TXN00057299,LOAN009683,,46013.575,paid
TXN00057297,LOAN009198,21-12-2021,3979.3,paid
TXN00057298,LOAN001118,,0,paid
TXN00057295,LOAN011128,,3900.12,paid
TXN00057296,LOAN008327,,4240.18,paid
TXN00057300,LOAN009126,,4154.28,late
TXN00005192,LOAN002115,,8218.5,paid
TXN00005194,LOAN004175,,8501.03,paid
TXN00005195,LOAN008022,,8630.75,paid
TXN00005193,LOAN011766,,8639.81,paid
TXN00005196,LOAN003555,,0,paid
TXN00002559,LOAN011889,09-04-2021,1105.44,paid
TXN00002560,LOAN007552,,1056.52,paid
TXN00002557,LOAN008007,,1156.18,paid
TXN00002554,LOAN011182,,1061.67,paid
TXN00002558,LOAN005781,,1064.48,paid
TXN00002553,LOAN006338,,1087.54,paid
TXN00002555,LOAN001563,,1065.96,paid
TXN00015075,LOAN008288,,0,paid
TXN00015076,LOAN010639,,4040.85,no_transaction
TXN00015071,LOAN007275,,4278.02,paid
TXN00015073,LOAN002217,,0,missed
TXN00015074,LOAN007690,,3838.21,paid
TXN00015072,LOAN011989,,4480.6,paid
TXN00030874,LOAN000727,18-06-2020,46013.575,paid
TXN00030875,LOAN002445,,46013.575,late
TXN00030872,LOAN003490,,46013.575,paid
TXN00030873,LOAN000061,,46013.575,paid
TXN00043464,LOAN003049,,27195.22,paid
TXN00043465,LOAN005703,,27577.94,paid
TXN00043462,LOAN000799,,28649.6,paid
TXN00043463,LOAN008503,26-02-2020,29010.32,paid
TXN00043461,LOAN002806,30-10-2021,27171.84,paid
TXN00059225,LOAN001527,,6650.66,paid
TXN00059221,LOAN006253,,6795.68,paid
TXN00059222,LOAN008960,,6554.27,paid
TXN00059223,LOAN004067,,0,missed
TXN00059227,LOAN000608,,6594.21,late
TXN00059226,LOAN001730,,6955.36,paid
TXN00059224,LOAN001261,26-08-2020,0,paid
TXN00056860,LOAN011883,,0,late
TXN00056859,LOAN004731,,1729.62,paid
TXN00056861,LOAN001935,,1733.57,paid
TXN00056862,LOAN005361,,0,missed
TXN00061089,LOAN006378,,0,paid
TXN00061087,LOAN011700,,31191.14,paid
TXN00061086,LOAN009707,,34334.52,paid
TXN00061088,LOAN008900,,32048.41,paid
TXN00061642,LOAN003559,,19462.64,late
TXN00061639,LOAN005536,,21527.9,paid
TXN00061638,LOAN004042,,0,missed
TXN00061644,LOAN001499,,0,missed
TXN00061641,LOAN011305,,21060.66,late
TXN00061643,LOAN010708,,21709.62,late
TXN00061640,LOAN002844,,0,missed
TXN00039333,LOAN009042,,0,missed
TXN00039332,LOAN006524,,46013.575,paid
TXN00039335,LOAN007309,,46013.575,paid
TXN00039337,LOAN002095,,46013.575,paid
TXN00039340,LOAN005926,18-06-2020,46013.575,paid
TXN00039338,LOAN004924,,0,paid
TXN00039339,LOAN009893,,46013.575,late
TXN00039334,LOAN005639,,0,missed
TXN00039336,LOAN009297,,46013.575,
TXN00002287,LOAN007663,,16678.37,paid
TXN00002284,LOAN000223,,15991.89,paid
TXN00002285,LOAN010524,,16335.32,paid
TXN00002286,LOAN007575,,17456.5,paid
TXN00049321,LOAN007468,,0,missed
TXN00049320,LOAN003960,,2415.82,paid
TXN00049319,LOAN006112,,2342.39,no_transaction
TXN00049318,LOAN007277,,2498.7,paid
TXN00034535,LOAN005222,,46013.575,paid
TXN00034537,LOAN003192,,46013.575,late
TXN00034536,LOAN010778,,0,missed
TXN00034533,LOAN000626,,46013.575,paid
TXN00034534,LOAN010316,,46013.575,paid
TXN00020399,LOAN002448,,27794.48,late
TXN00020400,LOAN002296,,26577.3,late
TXN00020398,LOAN007814,,25213.37,paid
TXN00020396,LOAN003370,,24276.29,paid
TXN00020395,LOAN006435,,0,paid
TXN00020397,LOAN001548,,24182.86,paid
TXN00016645,LOAN001587,,41268.71,paid
TXN00016644,LOAN007108,,37650.89,paid
TXN00016647,LOAN011409,,37873.55,paid
TXN00016646,LOAN004659,,0,late
TXN00030868,LOAN005131,,0,paid
TXN00030870,LOAN005633,,45320.79,paid
TXN00030869,LOAN004241,,46013.575,paid
TXN00030866,LOAN002942,,46013.575,paid
TXN00030867,LOAN002570,,42528.07,no_transaction
TXN00030871,LOAN005112,,46013.575,paid
TXN00005501,LOAN008879,,899.22,paid
TXN00005499,LOAN003668,,0,missed
TXN00005502,LOAN008632,,1052.67,paid
TXN00005500,LOAN007218,,930.62,paid
TXN00005498,LOAN008940,,908.05,paid
TXN00019422,LOAN009386,,18616.19,paid
TXN00019421,LOAN006367,10-12-2022,18955.5,late
TXN00019423,LOAN004920,06-03-2023,18196.72,paid
TXN00019425,LOAN010346,21-06-2024,17647.57,paid
TXN00019424,LOAN005402,,17367.27,unknown
TXN00009751,LOAN008251,,0,paid
TXN00009750,LOAN001532,04-05-2024,23102.2,paid
TXN00009749,LOAN001579,,19587.42,paid
TXN00009752,LOAN002606,,-500,paid
TXN00038194,LOAN005589,,0,missed
TXN00038197,LOAN001481,,2658.33,late
TXN00038192,LOAN006306,,2581.1,paid
TXN00038196,LOAN007467,,0,missed
TXN00038195,LOAN010944,,2557.71,late
TXN00038193,LOAN011384,,2882.13,paid
