Loan_ID,Customer_ID,Loan_Amount,Loan_Type,Interest_Rate,Loan_Term,Loan_Status,Debt_to_Income_Ratio,Age,Gender,Income,Employment_Type,Years_of_Employment,Credit_Score,Transaction_ID,Payment_Date,Payment_Amount,Payment_Status,EMI,High_Risk,Income_Group,Credit_Group
LOAN002562,CUST00090,1675622,Housing Loan,10.09,24,paid,0.01,49,female,44063,salaried,10,592,TXN00013791,11-04-2023,45464.45,paid,69817.58333,0,Low,Poor
LOAN002562,CUST00090,1675622,Housing Loan,10.09,24,paid,0.01,49,female,44063,salaried,10,592,TXN00013794,,45786.34,late,69817.58333,0,Low,Poor
LOAN002562,CUST00090,1675622,Housing Loan,10.09,24,paid,0.01,49,female,44063,salaried,10,592,TXN00013793,11-06-2023,46013.575,paid,69817.58333,0,Low,Poor
LOAN002562,CUST00090,1675622,Housing Loan,10.09,24,paid,0.01,49,female,44063,salaried,10,592,TXN00013795,,45260.62,paid,69817.58333,0,Low,Poor
LOAN002562,CUST00090,1675622,Housing Loan,10.09,24,paid,0.01,49,female,44063,salaried,10,592,TXN00013792,,45543.25,paid,69817.58333,0,Low,Poor
LOAN009892,CUST04084,2533331,HOME LOAN,9.05,240,default,0,41,female,48078,salaried,3,808,TXN00053225,,5532.2,paid,10555.54583,1,Low,Excellent
LOAN009892,CUST04084,2533331,HOME LOAN,9.05,240,default,0,41,female,48078,salaried,3,808,TXN00053223,,4695.33,paid,10555.54583,1,Low,Excellent
LOAN009892,CUST04084,2533331,HOME LOAN,9.05,240,default,0,41,female,48078,salaried,3,808,TXN00053221,,5107.98,no_transaction,10555.54583,1,Low,Excellent
LOAN009892,CUST04084,2533331,HOME LOAN,9.05,240,default,0,41,female,48078,salaried,3,808,TXN00053224,21-02-2022,5046.39,paid,10555.54583,1,Low,Excellent
LOAN009892,CUST04084,2533331,HOME LOAN,9.05,240,default,0,41,female,48078,salaried,3,808,TXN00053222,,5243.89,paid,10555.54583,1,Low,Excellent
LOAN002849,CUST02643,340772,PL,11.07,1,ongoing,0,43,female,97710,salaried,20,737,TXN00015364,10-02-2023,6152.84,paid,340772,0,Lower-Mid,Good
LOAN002849,CUST02643,340772,PL,11.07,1,ongoing,0,43,female,97710,salaried,20,737,TXN00015365,,0,late,340772,0,Lower-Mid,Good
LOAN002849,CUST02643,340772,PL,11.07,1,ongoing,0,43,female,97710,salaried,20,737,TXN00015363,,6221.07,paid,340772,0,Lower-Mid,Good
LOAN010448,CUST03824,752389,Car Loan,11.16,180,paid,0,26,nb,59871,salaried,6,601,TXN00056223,,16558.43,paid,4179.938889,0,Lower-Mid,Average
LOAN010448,CUST03824,752389,Car Loan,11.16,180,paid,0,26,nb,59871,salaried,6,601,TXN00056222,,15755.16,paid,4179.938889,0,Lower-Mid,Average
LOAN010448,CUST03824,752389,Car Loan,11.16,180,paid,0,26,nb,59871,salaried,6,601,TXN00056219,,16502.67,paid,4179.938889,0,Lower-Mid,Average
LOAN010448,CUST03824,752389,Car Loan,11.16,180,paid,0,26,nb,59871,salaried,6,601,TXN00056217,,15733.43,late,4179.938889,0,Lower-Mid,Average
LOAN010448,CUST03824,752389,Car Loan,11.16,180,paid,0,26,nb,59871,salaried,6,601,TXN00056218,,15839.42,paid,4179.938889,0,Lower-Mid,Average
LOAN010448,CUST03824,752389,Car Loan,11.16,180,paid,0,26,nb,59871,salaried,6,601,TXN00056224,,16769.02,paid,4179.938889,0,Lower-Mid,Average
LOAN010448,CUST03824,752389,Car Loan,11.16,180,paid,0,26,nb,59871,salaried,6,601,TXN00056220,22-10-2020,16772.14,paid,4179.938889,0,Lower-Mid,Average
LOAN010448,CUST03824,752389,Car Loan,11.16,180,paid,0,26,nb,59871,salaried,6,601,TXN00056221,,15295.53,paid,4179.938889,0,Lower-Mid,Average
LOAN011987,CUST03677,1468540,Biz Loan,11.4,12,ongoing,0.01,63,unknown,113768,salaried,14,769,TXN00064544,,2074.67,paid,122378.3333,0,Mid,Excellent
LOAN011987,CUST03677,1468540,Biz Loan,11.4,12,ongoing,0.01,63,unknown,113768,salaried,14,769,TXN00064542,,1967.96,paid,122378.3333,0,Mid,Excellent
LOAN011987,CUST03677,1468540,Biz Loan,11.4,12,ongoing,0.01,63,unknown,113768,salaried,14,769,TXN00064541,,1880.64,paid,122378.3333,0,Mid,Excellent
LOAN011987,CUST03677,1468540,Biz Loan,11.4,12,ongoing,0.01,63,unknown,113768,salaried,14,769,TXN00064543,15-08-2023,1794.52,late,122378.3333,0,Mid,Excellent
LOAN011987,CUST03677,1468540,Biz Loan,11.4,12,ongoing,0.01,63,unknown,113768,salaried,14,769,TXN00064546,,1809.86,late,122378.3333,0,Mid,Excellent
LOAN011987,CUST03677,1468540,Biz Loan,11.4,12,ongoing,0.01,63,unknown,113768,salaried,14,769,TXN00064539,,2010.78,paid,122378.3333,0,Mid,Excellent
LOAN011987,CUST03677,1468540,Biz Loan,11.4,12,ongoing,0.01,63,unknown,113768,salaried,14,769,TXN00064545,,0,missed,122378.3333,0,Mid,Excellent
LOAN011987,CUST03677,1468540,Biz Loan,11.4,12,ongoing,0.01,63,unknown,113768,salaried,14,769,TXN00064540,,1779.33,paid,122378.3333,0,Mid,Excellent
LOAN011987,CUST03677,1468540,Biz Loan,11.4,12,ongoing,0.01,63,unknown,113768,salaried,14,769,TXN00064547,,0,missed,122378.3333,0,Mid,Excellent
LOAN010715,CUST04270,220689,,13.58,48,ongoing,0,40,female,212552,entrepreneur,7,835,TXN00057651,,12085.09,paid,4597.6875,0,Upper-Mid,Excellent
LOAN010715,CUST04270,220689,,13.58,48,ongoing,0,40,female,212552,entrepreneur,7,835,TXN00057649,,0,missed,4597.6875,0,Upper-Mid,Excellent
LOAN010715,CUST04270,220689,,13.58,48,ongoing,0,40,female,212552,entrepreneur,7,835,TXN00057652,,12677.97,paid,4597.6875,0,Upper-Mid,Excellent
LOAN010715,CUST04270,220689,,13.58,48,ongoing,0,40,female,212552,entrepreneur,7,835,TXN00057650,,0,paid,4597.6875,0,Upper-Mid,Excellent
LOAN004006,CUST04270,460926,Student Loan,10.45,60,ongoing,0,40,female,212552,entrepreneur,7,835,TXN00021554,02-03-2023,0,missed,7682.1,0,Upper-Mid,Excellent
LOAN004006,CUST04270,460926,Student Loan,10.45,60,ongoing,0,40,female,212552,entrepreneur,7,835,TXN00021552,,1120.45,paid,7682.1,0,Upper-Mid,Excellent
LOAN004006,CUST04270,460926,Student Loan,10.45,60,ongoing,0,40,female,212552,entrepreneur,7,835,TXN00021557,,1041.19,paid,7682.1,0,Upper-Mid,Excellent
LOAN004006,CUST04270,460926,Student Loan,10.45,60,ongoing,0,40,female,212552,entrepreneur,7,835,TXN00021553,,1113.69,paid,7682.1,0,Upper-Mid,Excellent
LOAN004006,CUST04270,460926,Student Loan,10.45,60,ongoing,0,40,female,212552,entrepreneur,7,835,TXN00021555,,1073.57,paid,7682.1,0,Upper-Mid,Excellent
LOAN004006,CUST04270,460926,Student Loan,10.45,60,ongoing,0,40,female,212552,entrepreneur,7,835,TXN00021556,,1002.85,paid,7682.1,0,Upper-Mid,Excellent
LOAN004006,CUST04270,460926,Student Loan,10.45,60,ongoing,0,40,female,212552,entrepreneur,7,835,TXN00021558,,0,paid,7682.1,0,Upper-Mid,Excellent
LOAN001174,CUST00587,2577249,HOME LOAN,8.7,60,ongoing,0.01,56,male,201640,unknown,4,627,TXN00006280,,0,missed,42954.15,0,Upper-Mid,Average
LOAN001174,CUST00587,2577249,HOME LOAN,8.7,60,ongoing,0.01,56,male,201640,unknown,4,627,TXN00006278,,0,missed,42954.15,0,Upper-Mid,Average
LOAN001174,CUST00587,2577249,HOME LOAN,8.7,60,ongoing,0.01,56,male,201640,unknown,4,627,TXN00006277,,19265.15,no_transaction,42954.15,0,Upper-Mid,Average
LOAN001174,CUST00587,2577249,HOME LOAN,8.7,60,ongoing,0.01,56,male,201640,unknown,4,627,TXN00006279,23-08-2023,18595.63,paid,42954.15,0,Upper-Mid,Average
LOAN006742,CUST00843,703025,PERSONAL LOAN,12.2,120,ongoing,0,32,male,28362,self-employed,12,814,TXN00036307,25-12-2021,8182.28,late,5858.541667,0,Low,Excellent
LOAN006742,CUST00843,703025,PERSONAL LOAN,12.2,120,ongoing,0,32,male,28362,self-employed,12,814,TXN00036305,,9553.73,paid,5858.541667,0,Low,Excellent
LOAN006742,CUST00843,703025,PERSONAL LOAN,12.2,120,ongoing,0,32,male,28362,self-employed,12,814,TXN00036306,,9540.46,late,5858.541667,0,Low,Excellent
LOAN006742,CUST00843,703025,PERSONAL LOAN,12.2,120,ongoing,0,32,male,28362,self-employed,12,814,TXN00036308,,9650.17,paid,5858.541667,0,Low,Excellent
LOAN007968,CUST05823,3125717,Mortgage,10.86,84,paid,0,56,female,37858,self-employed,2,711,TXN00042891,,28424.54,paid,37210.91667,0,Low,Good
LOAN007968,CUST05823,3125717,Mortgage,10.86,84,paid,0,56,female,37858,self-employed,2,711,TXN00042887,,30985.37,paid,37210.91667,0,Low,Good
LOAN007968,CUST05823,3125717,Mortgage,10.86,84,paid,0,56,female,37858,self-employed,2,711,TXN00042889,,29545.73,paid,37210.91667,0,Low,Good
LOAN007968,CUST05823,3125717,Mortgage,10.86,84,paid,0,56,female,37858,self-employed,2,711,TXN00042893,,31165.39,paid,37210.91667,0,Low,Good
LOAN007968,CUST05823,3125717,Mortgage,10.86,84,paid,0,56,female,37858,self-employed,2,711,TXN00042888,,46013.575,paid,37210.91667,0,Low,Good
LOAN007968,CUST05823,3125717,Mortgage,10.86,84,paid,0,56,female,37858,self-employed,2,711,TXN00042886,,27631.06,paid,37210.91667,0,Low,Good
LOAN007968,CUST05823,3125717,Mortgage,10.86,84,paid,0,56,female,37858,self-employed,2,711,TXN00042892,,30489.94,paid,37210.91667,0,Low,Good
LOAN007968,CUST05823,3125717,Mortgage,10.86,84,paid,0,56,female,37858,self-employed,2,711,TXN00042890,24-12-2022,31902.88,paid,37210.91667,0,Low,Good
LOAN011470,CUST00025,138000,Education Loan,11.75,60,ongoing,0.58,59,male,69294,freelancer,8,747,TXN00061730,,16159.13,late,2300,0,Lower-Mid,Good
LOAN011470,CUST00025,138000,Education Loan,11.75,60,ongoing,0.58,59,male,69294,freelancer,8,747,TXN00061731,,18485.75,late,2300,0,Lower-Mid,Good
LOAN011470,CUST00025,138000,Education Loan,11.75,60,ongoing,0.58,59,male,69294,freelancer,8,747,TXN00061733,,17406.18,paid,2300,0,Lower-Mid,Good
LOAN011470,CUST00025,138000,Education Loan,11.75,60,ongoing,0.58,59,male,69294,freelancer,8,747,TXN00061729,,17653.71,late,2300,0,Lower-Mid,Good
LOAN011470,CUST00025,138000,Education Loan,11.75,60,ongoing,0.58,59,male,69294,freelancer,8,747,TXN00061734,,17621.7,paid,2300,0,Lower-Mid,Good
LOAN011470,CUST00025,138000,Education Loan,11.75,60,ongoing,0.58,59,male,69294,freelancer,8,747,TXN00061732,,0,late,2300,0,Lower-Mid,Good
LOAN011470,CUST00025,138000,Education Loan,11.75,60,ongoing,0.58,59,male,69294,freelancer,8,747,TXN00061735,,18183.43,paid,2300,0,Lower-Mid,Good
LOAN003836,CUST05069,354591,Auto Loan,11.07,12,paid,0,39,male,119007,salaried,15,704,TXN00020655,,0,paid,29549.25,0,Mid,Good
LOAN003836,CUST05069,354591,Auto Loan,11.07,12,paid,0,39,male,119007,salaried,15,704,TXN00020656,,46013.575,paid,29549.25,0,Mid,Good
LOAN003836,CUST05069,354591,Auto Loan,11.07,12,paid,0,39,male,119007,salaried,15,704,TXN00020657,,46013.575,paid,29549.25,0,Mid,Good
LOAN003836,CUST05069,354591,Auto Loan,11.07,12,paid,0,39,male,119007,salaried,15,704,TXN00020658,,46013.575,late,29549.25,0,Mid,Good
LOAN000478,CUST01140,3125717,Mortgage,7.51,24,paid,0.02,57,male,42192,self-employed,3,681,TXN00002549,,691.61,paid,130238.2083,0,Low,Average
LOAN000478,CUST01140,3125717,Mortgage,7.51,24,paid,0.02,57,male,42192,self-employed,3,681,TXN00002550,,590.6,paid,130238.2083,0,Low,Average
LOAN000478,CUST01140,3125717,Mortgage,7.51,24,paid,0.02,57,male,42192,self-employed,3,681,TXN00002551,,632.61,late,130238.2083,0,Low,Average
LOAN000478,CUST01140,3125717,Mortgage,7.51,24,paid,0.02,57,male,42192,self-employed,3,681,TXN00002547,07-12-2022,647.49,paid,130238.2083,0,Low,Average
LOAN000478,CUST01140,3125717,Mortgage,7.51,24,paid,0.02,57,male,42192,self-employed,3,681,TXN00002548,,597.2,paid,130238.2083,0,Low,Average
LOAN000478,CUST01140,3125717,Mortgage,7.51,24,paid,0.02,57,male,42192,self-employed,3,681,TXN00002552,,0,paid,130238.2083,0,Low,Average
LOAN003588,CUST03189,3125717,Auto Loan,9.02,1,paid,0.01,44,female,109486,self-employed,6,664,TXN00019316,,3747.75,late,3125717,0,Mid,Average
LOAN003588,CUST03189,3125717,Auto Loan,9.02,1,paid,0.01,44,female,109486,self-employed,6,664,TXN00019319,28-12-2022,0,paid,3125717,0,Mid,Average
LOAN003588,CUST03189,3125717,Auto Loan,9.02,1,paid,0.01,44,female,109486,self-employed,6,664,TXN00019318,29-11-2022,3939.26,paid,3125717,0,Mid,Average
LOAN003588,CUST03189,3125717,Auto Loan,9.02,1,paid,0.01,44,female,109486,self-employed,6,664,TXN00019320,,3747.94,late,3125717,0,Mid,Average
LOAN003588,CUST03189,3125717,Auto Loan,9.02,1,paid,0.01,44,female,109486,self-employed,6,664,TXN00019315,,3737.21,paid,3125717,0,Mid,Average
LOAN003588,CUST03189,3125717,Auto Loan,9.02,1,paid,0.01,44,female,109486,self-employed,6,664,TXN00019321,,4214.7,paid,3125717,0,Mid,Average
LOAN003588,CUST03189,3125717,Auto Loan,9.02,1,paid,0.01,44,female,109486,self-employed,6,664,TXN00019317,,4087.6,paid,3125717,0,Mid,Average
LOAN005920,CUST01025,1189342,Car Loan,10.05,36,paid,0,41,female,46636,salaried,12,706,TXN00031907,,18180.74,,33037.27778,0,Low,Good
LOAN005920,CUST01025,1189342,Car Loan,10.05,36,paid,0,41,female,46636,salaried,12,706,TXN00031905,,17726.56,paid,33037.27778,0,Low,Good
LOAN005920,CUST01025,1189342,Car Loan,10.05,36,paid,0,41,female,46636,salaried,12,706,TXN00031904,,18564.43,paid,33037.27778,0,Low,Good
LOAN005920,CUST01025,1189342,Car Loan,10.05,36,paid,0,41,female,46636,salaried,12,706,TXN00031906,,19175.55,paid,33037.27778,0,Low,Good
LOAN011113,CUST00587,542671,EDUCATION LOAN,10.94,84,ongoing,0,56,male,201640,unknown,4,627,TXN00059797,,28664.69,late,6460.369048,0,Upper-Mid,Average
LOAN011113,CUST00587,542671,EDUCATION LOAN,10.94,84,ongoing,0,56,male,201640,unknown,4,627,TXN00059798,,27207.24,paid,6460.369048,0,Upper-Mid,Average
LOAN011113,CUST00587,542671,EDUCATION LOAN,10.94,84,ongoing,0,56,male,201640,unknown,4,627,TXN00059796,,0,missed,6460.369048,0,Upper-Mid,Average
LOAN011113,CUST00587,542671,EDUCATION LOAN,10.94,84,ongoing,0,56,male,201640,unknown,4,627,TXN00059795,,30530.46,late,6460.369048,0,Upper-Mid,Average
LOAN008100,CUST01500,2084064,BUSINESS LOAN,10.99,60,paid,0,29,male,147224,salaried,8,553,TXN00043620,,46013.575,late,34734.4,0,Mid,Poor
LOAN008100,CUST01500,2084064,BUSINESS LOAN,10.99,60,paid,0,29,male,147224,salaried,8,553,TXN00043617,,46013.575,paid,34734.4,0,Mid,Poor
LOAN008100,CUST01500,2084064,BUSINESS LOAN,10.99,60,paid,0,29,male,147224,salaried,8,553,TXN00043618,,46013.575,paid,34734.4,0,Mid,Poor
LOAN008100,CUST01500,2084064,BUSINESS LOAN,10.99,60,paid,0,29,male,147224,salaried,8,553,TXN00043619,,46013.575,late,34734.4,0,Mid,Poor
LOAN008269,CUST03222,1380686,CAR LOAN,10.49,48,ongoing,0,49,female,65628,salaried,7,726,TXN00044477,13-02-2022,6936.15,paid,28764.29167,0,Lower-Mid,Good
LOAN008269,CUST03222,1380686,CAR LOAN,10.49,48,ongoing,0,49,female,65628,salaried,7,726,TXN00044476,,7649.86,paid,28764.29167,0,Lower-Mid,Good
LOAN008269,CUST03222,1380686,CAR LOAN,10.49,48,ongoing,0,49,female,65628,salaried,7,726,TXN00044481,,7045.05,paid,28764.29167,0,Lower-Mid,Good
LOAN008269,CUST03222,1380686,CAR LOAN,10.49,48,ongoing,0,49,female,65628,salaried,7,726,TXN00044474,16-11-2021,7624.54,paid,28764.29167,0,Lower-Mid,Good
LOAN008269,CUST03222,1380686,CAR LOAN,10.49,48,ongoing,0,49,female,65628,salaried,7,726,TXN00044475,,7500.52,paid,28764.29167,0,Lower-Mid,Good
LOAN008269,CUST03222,1380686,CAR LOAN,10.49,48,ongoing,0,49,female,65628,salaried,7,726,TXN00044479,,6459.61,paid,28764.29167,0,Lower-Mid,Good
LOAN008269,CUST03222,1380686,CAR LOAN,10.49,48,ongoing,0,49,female,65628,salaried,7,726,TXN00044478,,7607.07,paid,28764.29167,0,Lower-Mid,Good
LOAN008269,CUST03222,1380686,CAR LOAN,10.49,48,ongoing,0,49,female,65628,salaried,7,726,TXN00044480,,6814.6,paid,28764.29167,0,Lower-Mid,Good
LOAN004381,CUST03839,820684,Car Loan,10.2,180,ongoing,0,22,male,116289,salaried,1,562,TXN00023572,,19626.33,paid,4559.355556,0,Mid,Poor
LOAN004381,CUST03839,820684,Car Loan,10.2,180,ongoing,0,22,male,116289,salaried,1,562,TXN00023568,,18432.36,paid,4559.355556,0,Mid,Poor
LOAN004381,CUST03839,820684,Car Loan,10.2,180,ongoing,0,22,male,116289,salaried,1,562,TXN00023574,,19616.67,no_transaction,4559.355556,0,Mid,Poor
LOAN004381,CUST03839,820684,Car Loan,10.2,180,ongoing,0,22,male,116289,salaried,1,562,TXN00023569,,20333.56,late,4559.355556,0,Mid,Poor
LOAN004381,CUST03839,820684,Car Loan,10.2,180,ongoing,0,22,male,116289,salaried,1,562,TXN00023573,,0,paid,4559.355556,0,Mid,Poor
LOAN004381,CUST03839,820684,Car Loan,10.2,180,ongoing,0,22,male,116289,salaried,1,562,TXN00023571,,20354.64,paid,4559.355556,0,Mid,Poor
LOAN004381,CUST03839,820684,Car Loan,10.2,180,ongoing,0,22,male,116289,salaried,1,562,TXN00023570,,21352.72,paid,4559.355556,0,Mid,Poor
LOAN000956,CUST01281,348556,Business Loan,12.8,240,paid,0,43,male,110071,salaried,3,651,TXN00005112,,33709.98,paid,1452.316667,0,Mid,Average
LOAN000956,CUST01281,348556,Business Loan,12.8,240,paid,0,43,male,110071,salaried,3,651,TXN00005110,,33155.3,paid,1452.316667,0,Mid,Average
LOAN000956,CUST01281,348556,Business Loan,12.8,240,paid,0,43,male,110071,salaried,3,651,TXN00005107,08-01-2023,32122.71,paid,1452.316667,0,Mid,Average
LOAN000956,CUST01281,348556,Business Loan,12.8,240,paid,0,43,male,110071,salaried,3,651,TXN00005108,,34749.32,paid,1452.316667,0,Mid,Average
LOAN000956,CUST01281,348556,Business Loan,12.8,240,paid,0,43,male,110071,salaried,3,651,TXN00005111,,0,paid,1452.316667,0,Mid,Average
LOAN000956,CUST01281,348556,Business Loan,12.8,240,paid,0,43,male,110071,salaried,3,651,TXN00005109,,29745.75,paid,1452.316667,0,Mid,Average
LOAN005517,CUST02173,3125717,home loan,9.02,60,paid,0.01,47,non-binary,71449,self-employed,19,743,TXN00029708,,9175.98,paid,52095.28333,0,Lower-Mid,Good
LOAN005517,CUST02173,3125717,home loan,9.02,60,paid,0.01,47,non-binary,71449,self-employed,19,743,TXN00029706,,10206.06,paid,52095.28333,0,Lower-Mid,Good
LOAN005517,CUST02173,3125717,home loan,9.02,60,paid,0.01,47,non-binary,71449,self-employed,19,743,TXN00029707,,10650.01,paid,52095.28333,0,Lower-Mid,Good
LOAN005517,CUST02173,3125717,home loan,9.02,60,paid,0.01,47,non-binary,71449,self-employed,19,743,TXN00029709,,9771.17,late,52095.28333,0,Lower-Mid,Good
LOAN008901,CUST00843,671724,Education Loan,9.85,48,ongoing,0,32,male,28362,self-employed,12,814,TXN00047900,,7373.44,paid,13994.25,0,Low,Excellent
LOAN008901,CUST00843,671724,Education Loan,9.85,48,ongoing,0,32,male,28362,self-employed,12,814,TXN00047901,,8291.68,paid,13994.25,0,Low,Excellent
LOAN008901,CUST00843,671724,Education Loan,9.85,48,ongoing,0,32,male,28362,self-employed,12,814,TXN00047897,,7952.69,paid,13994.25,0,Low,Excellent
LOAN008901,CUST00843,671724,Education Loan,9.85,48,ongoing,0,32,male,28362,self-employed,12,814,TXN00047899,,7801.92,late,13994.25,0,Low,Excellent
LOAN008901,CUST00843,671724,Education Loan,9.85,48,ongoing,0,32,male,28362,self-employed,12,814,TXN00047898,,8193.85,paid,13994.25,0,Low,Excellent
LOAN007240,CUST02173,703025,PL,11.07,180,ongoing,0,47,non-binary,71449,self-employed,19,743,TXN00038966,,46013.575,paid,3905.694444,0,Lower-Mid,Good
LOAN007240,CUST02173,703025,PL,11.07,180,ongoing,0,47,non-binary,71449,self-employed,19,743,TXN00038968,,46013.575,paid,3905.694444,0,Lower-Mid,Good
LOAN007240,CUST02173,703025,PL,11.07,180,ongoing,0,47,non-binary,71449,self-employed,19,743,TXN00038967,,46013.575,paid,3905.694444,0,Lower-Mid,Good
LOAN007240,CUST02173,703025,PL,11.07,180,ongoing,0,47,non-binary,71449,self-employed,19,743,TXN00038965,,46013.575,paid,3905.694444,0,Lower-Mid,Good
LOAN000309,CUST05823,443407,PL,15.35,84,default,0,56,female,37858,self-employed,2,711,TXN00001634,,3694.85,paid,5278.654762,1,Low,Good
LOAN000309,CUST05823,443407,PL,15.35,84,default,0,56,female,37858,self-employed,2,711,TXN00001639,,0,missed,5278.654762,1,Low,Good
LOAN000309,CUST05823,443407,PL,15.35,84,default,0,56,female,37858,self-employed,2,711,TXN00001638,,3794.16,paid,5278.654762,1,Low,Good
LOAN000309,CUST05823,443407,PL,15.35,84,default,0,56,female,37858,self-employed,2,711,TXN00001636,,4178.84,paid,5278.654762,1,Low,Good
LOAN000309,CUST05823,443407,PL,15.35,84,default,0,56,female,37858,self-employed,2,711,TXN00001635,,3888.11,paid,5278.654762,1,Low,Good
LOAN000309,CUST05823,443407,PL,15.35,84,default,0,56,female,37858,self-employed,2,711,TXN00001637,,4147.67,paid,5278.654762,1,Low,Good
LOAN001315,CUST04599,960003,Vehicle Loan,9.21,36,unknown,0,61,female,118103,salaried,6,702,TXN00007044,,46013.575,paid,26666.75,0,Mid,Good
LOAN001315,CUST04599,960003,Vehicle Loan,9.21,36,unknown,0,61,female,118103,salaried,6,702,TXN00007045,,46013.575,paid,26666.75,0,Mid,Good
LOAN001315,CUST04599,960003,Vehicle Loan,9.21,36,unknown,0,61,female,118103,salaried,6,702,TXN00007042,,46013.575,no_transaction,26666.75,0,Mid,Good
LOAN001315,CUST04599,960003,Vehicle Loan,9.21,36,unknown,0,61,female,118103,salaried,6,702,TXN00007043,,46013.575,paid,26666.75,0,Mid,Good
LOAN009996,CUST05735,1127266,BUSINESS LOAN,12.32,120,paid,0,53,female,212735,business owner,33,664,TXN00053783,,0,missed,9393.883333,0,Upper-Mid,Average
LOAN009996,CUST05735,1127266,BUSINESS LOAN,12.32,120,paid,0,53,female,212735,business owner,33,664,TXN00053784,,46013.575,paid,9393.883333,0,Upper-Mid,Average
LOAN009996,CUST05735,1127266,BUSINESS LOAN,12.32,120,paid,0,53,female,212735,business owner,33,664,TXN00053782,21-12-2020,46013.575,paid,9393.883333,0,Upper-Mid,Average
LOAN009996,CUST05735,1127266,BUSINESS LOAN,12.32,120,paid,0,53,female,212735,business owner,33,664,TXN00053781,,46013.575,paid,9393.883333,0,Upper-Mid,Average
LOAN004733,CUST05347,703025,Mortgage,10.18,240,ongoing,0,45,female,78001,self-employed,14,711,TXN00025533,,10102.77,paid,2929.270833,0,Lower-Mid,Good
LOAN004733,CUST05347,703025,Mortgage,10.18,240,ongoing,0,45,female,78001,self-employed,14,711,TXN00025538,,0,paid,2929.270833,0,Lower-Mid,Good
LOAN004733,CUST05347,703025,Mortgage,10.18,240,ongoing,0,45,female,78001,self-employed,14,711,TXN00025535,,10190.73,paid,2929.270833,0,Lower-Mid,Good
LOAN004733,CUST05347,703025,Mortgage,10.18,240,ongoing,0,45,female,78001,self-employed,14,711,TXN00025532,,9263.45,late,2929.270833,0,Lower-Mid,Good
LOAN004733,CUST05347,703025,Mortgage,10.18,240,ongoing,0,45,female,78001,self-employed,14,711,TXN00025536,,0,missed,2929.270833,0,Lower-Mid,Good
LOAN004733,CUST05347,703025,Mortgage,10.18,240,ongoing,0,45,female,78001,self-employed,14,711,TXN00025539,,10309.22,paid,2929.270833,0,Lower-Mid,Good
LOAN004733,CUST05347,703025,Mortgage,10.18,240,ongoing,0,45,female,78001,self-employed,14,711,TXN00025534,,10118.27,late,2929.270833,0,Lower-Mid,Good
LOAN004733,CUST05347,703025,Mortgage,10.18,240,ongoing,0,45,female,78001,self-employed,14,711,TXN00025537,,0,paid,2929.270833,0,Lower-Mid,Good
LOAN004733,CUST05347,703025,Mortgage,10.18,240,ongoing,0,45,female,78001,self-employed,14,711,TXN00025540,,10181.44,paid,2929.270833,0,Lower-Mid,Good
LOAN001236,CUST05707,727203,Edu Loan,10.85,12,paid,0.01,36,male,80222.5,salaried,11,751,TXN00006612,,38064.31,late,60600.25,0,Lower-Mid,Excellent
LOAN001236,CUST05707,727203,Edu Loan,10.85,12,paid,0.01,36,male,80222.5,salaried,11,751,TXN00006613,23-12-2023,39035.21,paid,60600.25,0,Lower-Mid,Excellent
LOAN001236,CUST05707,727203,Edu Loan,10.85,12,paid,0.01,36,male,80222.5,salaried,11,751,TXN00006614,,41038.11,paid,60600.25,0,Lower-Mid,Excellent
LOAN001236,CUST05707,727203,Edu Loan,10.85,12,paid,0.01,36,male,80222.5,salaried,11,751,TXN00006611,,0,missed,60600.25,0,Lower-Mid,Excellent
LOAN001236,CUST05707,727203,Edu Loan,10.85,12,paid,0.01,36,male,80222.5,salaried,11,751,TXN00006615,,36668.63,paid,60600.25,0,Lower-Mid,Excellent
LOAN007394,CUST00188,270468,PERSONAL LOAN,16.62,36,paid,0.99,27,male,7878,unemployed,0,601,TXN00039790,12-07-2023,0,paid,7513,0,Low,Average
LOAN007394,CUST00188,270468,PERSONAL LOAN,16.62,36,paid,0.99,27,male,7878,unemployed,0,601,TXN00039788,,0,paid,7513,0,Low,Average
LOAN007394,CUST00188,270468,PERSONAL LOAN,16.62,36,paid,0.99,27,male,7878,unemployed,0,601,TXN00039789,10-06-2023,0,paid,7513,0,Low,Average
LOAN007394,CUST00188,270468,PERSONAL LOAN,16.62,36,paid,0.99,27,male,7878,unemployed,0,601,TXN00039787,,0,paid,7513,0,Low,Average
LOAN004913,CUST02950,1788758, ,12.89,60,paid,0,28,male,121302,unknown,4,625,TXN00026495,,27905.25,paid,29812.63333,0,Mid,Average
LOAN004913,CUST02950,1788758, ,12.89,60,paid,0,28,male,121302,unknown,4,625,TXN00026497,,28442.79,paid,29812.63333,0,Mid,Average
LOAN004913,CUST02950,1788758, ,12.89,60,paid,0,28,male,121302,unknown,4,625,TXN00026494,,29462.45,paid,29812.63333,0,Mid,Average
LOAN004913,CUST02950,1788758, ,12.89,60,paid,0,28,male,121302,unknown,4,625,TXN00026496,,26445.13,paid,29812.63333,0,Mid,Average
LOAN009249,CUST04599,213333,Personal Loan,12.5,24,ongoing,0,61,female,118103,salaried,6,702,TXN00049771,,0,missed,8888.875,0,Mid,Good
